airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type,sentiment
Delta,9.66286E+17,Wed Feb 21 12:19:30 +0000 2018,@Delta Always.  Thank you!,0,0,en,9.66263E+17,14058346,,,,positive
Delta,9.66286E+17,Wed Feb 21 12:18:18 +0000 2018,@Delta Delta took 85000 points from my sky miles account...now every time I see that statement â€œmiles never expireâ€ùâ€_ https://t.co/CEchY3LtHW,0,0,en,9.62036E+17,4885391881,,,,negative
Delta,9.66285E+17,Wed Feb 21 12:13:29 +0000 2018,@Delta WoW Delta just keeps getting worse and worse Since when are you not allowed to have bags on an internationalâ€_ https://t.co/SSFhO0uApj,0,0,en,9.63775E+17,4885391881,,,,negative
Delta,9.66285E+17,Wed Feb 21 12:13:17 +0000 2018,@Delta Iâ€™m trying to change seat assignments for my return trip to USA  and im unable to online. Many seats are available though.,0,0,en,,2152885165,,,,neutral
Delta,9.66285E+17,Wed Feb 21 12:13:11 +0000 2018,RT @Delta: We visited a retired legend to thank the 80 000+ Delta people who come together every day to work as one. #DeltaProud https://t.â€_,117,0,en,,8.71146E+17,,,,positive
Delta,9.66284E+17,Wed Feb 21 12:10:46 +0000 2018,Welpppp I Wonâ€™t Be Flying @Delta Again,0,0,en,,2309719310,US,Georgia  USA,admin,neutral
Delta,9.66282E+17,Wed Feb 21 12:03:35 +0000 2018,@Delta I think we both know how that will go. If you think losing a customer who would have spend 10 grand this yeaâ€_ https://t.co/2tCLXzGKqH,0,0,en,9.66276E+17,252919030,,,,negative
Delta,9.66282E+17,Wed Feb 21 12:03:34 +0000 2018,@Delta DL1854 Feb 20 2018 DTW to DEN. Amanda McKenna: Excellent customer service  efficient  friendly  &amp; caring. Afâ€_ https://t.co/li7XSHf3Xr,2,5,en,,28118009,,,,positive
Delta,9.66282E+17,Wed Feb 21 12:01:56 +0000 2018,@united Ya think? (Btw for future @Delta does have bereavement rates),0,1,en,9.66132E+17,228478008,,,,neutral
Delta,9.66282E+17,Wed Feb 21 12:01:37 +0000 2018,Thank you @Delta for offering a gluten free snack option  but could you please serve us ones that are not expired aâ€_ https://t.co/fYRKgf1e40,0,1,en,,3246908353,,,,neutral
Delta,9.66281E+17,Wed Feb 21 11:57:34 +0000 2018,Airport is filled with men and women in uniform  just returning home from serving our country. Always grateful forâ€_ https://t.co/uMeNvtTUls,3,8,en,,372562172,,,,neutral
Delta,9.66281E+17,Wed Feb 21 11:56:50 +0000 2018,Bobby Bryan  @delta Commercial Director  West  East  Central &amp; Lusophone Africa spoke exclusively to BusinessDay'sâ€_ https://t.co/QTEeVwyVfv,0,3,en,,423459574,NG,Lagos  Nigeria,city,neutral
Delta,9.66279E+17,Wed Feb 21 11:50:43 +0000 2018,@Delta How do I transport 5 bottles of RUM on your Airline? South Africa to Atlanta,0,0,en,,2980799399,,,,neutral
Delta,9.66277E+17,Wed Feb 21 11:42:34 +0000 2018,@Delta Also  negative points to your staff for literally laughing in my face when I ask if I can be transferred toâ€_ https://t.co/d7bHp8Y00p,0,1,en,,16038481,,,,negative
Delta,9.66277E+17,Wed Feb 21 11:42:17 +0000 2018,@Delta I had two travel vouchers that recently expired and wasnt able to use because my wife was pregnant! Any wayâ€_ https://t.co/ucy5sdxWvP,0,0,en,,7.95706E+17,,,,negative
Delta,9.66277E+17,Wed Feb 21 11:41:34 +0000 2018,@Delta You made my day with the grits bar at B terminal Skyclub ATL!,0,0,en,,435510294,,,,negative
Delta,9.66277E+17,Wed Feb 21 11:41:01 +0000 2018,In their second year of partnering with Food Bank CENC  @Delta Air Lines is making a difference to help those in neâ€_ https://t.co/zdoJIFWVWY,1,2,en,,19708559,,,,negative
Delta,9.66276E+17,Wed Feb 21 11:37:30 +0000 2018,Thank u for being my fav airline ever @Delta !!,0,2,en,,186282028,US,Dania Beach  FL,city,positive
Delta,9.66276E+17,Wed Feb 21 11:37:07 +0000 2018,@Delta hi  I sent you guys a DM last night  can someone please take a look?,0,0,en,,83578461,,,,neutral
Delta,9.66275E+17,Wed Feb 21 11:36:40 +0000 2018,RT @cokotoa: a350 de @Delta  in NRT #avgeek https://t.co/ufuQxOmtVE,7,0,en,,1937708048,,,,neutral
Delta,9.66275E+17,Wed Feb 21 11:36:34 +0000 2018,Do I need to complain publically to @Delta to get them to check their DMs?,0,1,en,,407382454,,,,neutral
Delta,9.66275E+17,Wed Feb 21 11:33:45 +0000 2018,@Delta Thatâ€™s a bummer. I know itâ€™s not your fault but now Iâ€™m out $100. Iâ€™m scheduled to spend at least 10 grand oâ€_ https://t.co/LiyFMRysNa,0,0,en,9.66273E+17,252919030,,,,negative
Delta,9.66275E+17,Wed Feb 21 11:33:27 +0000 2018,What's the difference in Delta Comfort and Delta flex comfort? @Delta https://t.co/wk1PskZgLK,0,0,en,,33036130,,,,negative
Delta,9.66274E+17,Wed Feb 21 11:32:28 +0000 2018,Dear @Delta I have been stuck in the ATL airport for TWELVE HOURS NOW while you figure out how to get a plane fullâ€_ https://t.co/VXgzR76GgA,0,0,en,,16038481,,,,negative
Delta,9.66274E+17,Wed Feb 21 11:31:46 +0000 2018,@Delta You were mistaken. After being dropped off where you told me  i was made to reroute to the Virgin Atlantic uâ€_ https://t.co/wpyqGhhlj7,0,0,en,9.65709E+17,32741666,,,,neutral
Delta,9.66273E+17,Wed Feb 21 11:28:46 +0000 2018,Protest against Delta in Atlanta over tax on aviation fuel https://t.co/pFC5VLBXYv @Delta #protest #Aviation,0,1,en,,8.81387E+17,,,,neutral
Delta,9.66273E+17,Wed Feb 21 11:26:21 +0000 2018,Hey @Delta  what happens with open Delta One seats on international flights? Are medallion members upgraded at the gate?,0,0,en,,34283410,,,,neutral
Delta,9.66272E+17,Wed Feb 21 11:22:08 +0000 2018,RT @aepruettdo: Absolute mayhem at @KCIAirport Terminal B Gate 57.  Flights delayed due to winter weather (ice). 4 @Delta flights to ATL râ€_,1,0,en,,9.32997E+17,,,,negative
Delta,9.66272E+17,Wed Feb 21 11:22:08 +0000 2018,@FullKorrPress @united @Delta That may cement my decision right there!,0,1,en,9.6618E+17,31476767,,,,negative
Delta,9.66271E+17,Wed Feb 21 11:19:22 +0000 2018,Hey @Delta don't take off. Security is a mess. https://t.co/vY10WPnNwa,0,0,en,,15432276,,,,negative
Delta,9.66271E+17,Wed Feb 21 11:17:42 +0000 2018,RT @cokotoa: a350 de @Delta  in NRT #avgeek https://t.co/ufuQxOmtVE,7,0,en,,2326331527,,,,neutral
Delta,9.6627E+17,Wed Feb 21 11:15:23 +0000 2018,Lets try this again  @Delta! #SoTired,0,3,en,,711760981,,,,negative
Delta,9.6627E+17,Wed Feb 21 11:14:56 +0000 2018,The @Delta flight attendants have cute red wrap dresses now. Iâ€™d wear it. ,0,1,en,,325620574,US,Boston  MA,city,neutral
Delta,9.66269E+17,Wed Feb 21 11:10:57 +0000 2018,@Delta is there anyway to retrieve a forgotten item on a plane that just landed st JFK from LAX? It literally just happened,0,0,en,,9.59878E+17,,,,negative
Delta,9.66269E+17,Wed Feb 21 11:09:40 +0000 2018,@delta is there any way to retrieve a forgotten item on a plane? Just happened!,0,0,en,,9.59878E+17,,,,neutral
Delta,9.66268E+17,Wed Feb 21 11:06:26 +0000 2018,@Delta I reported it to you here on Twitter. The bag is over $100. Iâ€™m just out of luck then I guess?,0,0,en,9.6619E+17,252919030,,,,negative
Delta,9.66268E+17,Wed Feb 21 11:06:14 +0000 2018,@Delta half hour luggage wait so far,0,0,en,,50650988,,,,negative
Delta,9.66267E+17,Wed Feb 21 11:04:23 +0000 2018,@Delta haha sky priority luggage means nothing  huh?,0,0,en,,50650988,,,,negative
Delta,9.66267E+17,Wed Feb 21 11:03:34 +0000 2018,@Delta Iâ€™ve been patient... weâ€™ve been delayed 12+ h at JFK and now on plane and more delays due to a shortage of bâ€_ https://t.co/9W7LUcwyXx,0,0,en,,1251877044,US,Queens  NY,city,negative
Delta,9.66267E+17,Wed Feb 21 11:03:04 +0000 2018,@usvidiver2010 @KrisParonto @Delta Alaska way better!,0,0,en,9.66135E+17,9.05171E+17,,,,neutral
Delta,9.66267E+17,Wed Feb 21 11:01:22 +0000 2018,@Delta just received my diamond packet and looking forward to rewarding the exceptional employees. Also  what happeâ€_ https://t.co/0fOsLo5ajr,0,1,en,,8.40826E+17,US,Casselberry  FL,city,positive
Delta,9.66267E+17,Wed Feb 21 11:01:20 +0000 2018,@Delta Hey delta  I lost my luggage on my way to Nigeria in Amsterdam. Or should I say KLM. I still haven't got itâ€_ https://t.co/7xHBXYf9CN,0,0,en,,8.35696E+17,,,,negative
Delta,9.66267E+17,Wed Feb 21 11:01:07 +0000 2018,@richsharples @emmanuelbernard @Delta At least on my flight back they also offered Salad.,0,0,en,9.66263E+17,17591423,,,,negative
Delta,9.66266E+17,Wed Feb 21 11:00:44 +0000 2018,Simpler departures  transfers and arrivals  plus access to exciting new amenities from @VirginAtlantic  and @delta'â€_ https://t.co/Ara8MdMJ9R,1,1,en,,158330574,,,,neutral
Delta,9.66266E+17,Wed Feb 21 10:58:39 +0000 2018,Took an earlier @Delta flight (bc they asked). An elderly man was in my seat. I offered to sit in another seat so hâ€_ https://t.co/y8pP2d0QpE,0,3,en,,18179811,US,Wrightsboro  NC,city,negative
Delta,9.66265E+17,Wed Feb 21 10:55:18 +0000 2018,Push Back del 350 de @Delta https://t.co/WKOdC1rkNT,1,1,en,,284027677,,,,neutral
Delta,9.66264E+17,Wed Feb 21 10:50:37 +0000 2018,@Delta paid more for comfort plus thatâ€™s supposed to have â€œdesignated overhead spaceâ€ù just to get to the desk and hâ€_ https://t.co/2kNKdlVa6a,0,0,en,,87068235,,,,negative
Delta,9.66263E+17,Wed Feb 21 10:47:51 +0000 2018,@emmanuelbernard @Delta Chicken  pasta or nothing ?,0,0,en,9.6622E+17,5519412,,,,negative
Delta,9.66263E+17,Wed Feb 21 10:46:13 +0000 2018,@Delta I noticed there was a change to one of my flights to SIN.  Can you tell if my GUC is still in effect?,0,0,en,,54373149,DE,Neuss  Deutschland,city,neutral
Delta,9.66262E+17,Wed Feb 21 10:44:05 +0000 2018,"RT @Pierre_Jbr: The @Delta "" Breast Cancer Awareness "" special livery was one of the rare aircraft visible today at #CDG due to morning LVPâ€_",3,0,en,,114899241,,,,neutral
Delta,9.66262E+17,Wed Feb 21 10:42:14 +0000 2018,15 people over booked @Delta thanks!! Another on time departure....,0,0,en,,8.33426E+17,,,,negative
Delta,9.66261E+17,Wed Feb 21 10:38:45 +0000 2018,@Delta thank God I have platinum status- this way I can get treated extra shitty.,0,0,en,,1616693514,,,,negative
Delta,9.66261E+17,Wed Feb 21 10:38:19 +0000 2018,@Delta I'm on the page now putting my customer information in. The only place it asks about address is when I am puâ€_ https://t.co/mHFenJMX0R,0,0,en,9.66258E+17,330881416,,,,negative
Delta,9.6626E+17,Wed Feb 21 10:33:47 +0000 2018,@Delta Not 100% sure I understand but will try now and come back to you. Thanks!,0,0,en,9.66258E+17,330881416,,,,negative
Delta,9.66259E+17,Wed Feb 21 10:30:21 +0000 2018,#ShoutOutWednesday top influencers this week @Delta @phunkymoo  have a great week :),0,0,en,,180071441,,,,negative
Delta,9.66259E+17,Wed Feb 21 10:30:03 +0000 2018,RT @cokotoa: a350 de @Delta  in NRT #avgeek https://t.co/ufuQxOmtVE,7,0,en,,104813095,,,,neutral
Delta,9.66258E+17,Wed Feb 21 10:27:06 +0000 2018,"Huh.  On my @Delta flight this morning...   The usual ""where are you headed and what do you do"" conversation...   Sâ€_ https://t.co/b76EABvnb1",0,0,en,,14058346,,,,negative
Delta,9.66257E+17,Wed Feb 21 10:24:40 +0000 2018,@Delta Not sure what you mean? If it is am I selecting UK as my country of residence and place for billing address...then yes.,0,0,en,9.66257E+17,330881416,,,,neutral
Delta,9.66257E+17,Wed Feb 21 10:23:44 +0000 2018,@Delta Additional why at the payment stage does your website suddenly increase the price of the seat by $60 with no explanation?,0,0,en,9.66257E+17,330881416,,,,negative
Delta,9.66257E+17,Wed Feb 21 10:23:06 +0000 2018,@Delta But if when I change my country to the UK you dont adapt your address box to have post code rather than zipâ€_ https://t.co/TFP1pAH8bT,0,0,en,9.66257E+17,330881416,,,,negative
Delta,9.66256E+17,Wed Feb 21 10:18:32 +0000 2018,So @Delta books flights and let's people sit at @mci with no food besides a snack. #deltasucks....,0,0,en,,1849651476,,,,negative
Delta,9.66255E+17,Wed Feb 21 10:13:58 +0000 2018,I'm looking forward to heading home  leaving London until the next time. Great service expected  on @Delta 2 LHR/JFâ€_ https://t.co/XcEQcxiow1,0,0,en,,18374559,GB,London  England,city,negative
Delta,9.66255E+17,Wed Feb 21 10:13:38 +0000 2018,@Delta Thanks I appreciate that but that still counts as calling a foreign country and I don't see why I should payâ€_ https://t.co/e2ozNcZXwx,0,0,en,9.66254E+17,330881416,,,,positive
Delta,9.66253E+17,Wed Feb 21 10:08:08 +0000 2018,On my way âœˆï¸è to Detroit  MI this morning via @Delta -prep meeting for a big event coming to Motown this spring. Details to come.,0,1,en,,620444483,,,,neutral
Delta,9.66252E+17,Wed Feb 21 10:04:21 +0000 2018,@paavo_s @Delta Pavoo send me a Message see u on Mexico City at sunday on EDC,0,0,en,9.66099E+17,481728242,,,,neutral
Delta,9.66251E+17,Wed Feb 21 10:01:23 +0000 2018,@Delta I'm afraid I'm in Malawi right now so I cannot call the US as it would cost a fortune. It's a website issueâ€_ https://t.co/nUMecGyvEo,0,0,en,9.66251E+17,330881416,,,,negative
Delta,9.66251E+17,Wed Feb 21 09:57:51 +0000 2018,@joerman27 @Delta What happened?!,0,0,en,9.66204E+17,1606432758,,,,negative
Delta,9.6625E+17,Wed Feb 21 09:55:05 +0000 2018,@bmlandorf The way to get him hot on Atlanta is to get your hands on a @Delta in-flight magazine; they sell that city like nobodyâ€™s business,0,0,en,9.65922E+17,313324960,,,,negative
Delta,9.66249E+17,Wed Feb 21 09:53:15 +0000 2018,@Delta When I try to book it won't register my UK address despite my changing my country and still asks for my zipâ€_ https://t.co/m8gi9N2Ob9,0,0,en,9.66244E+17,330881416,,,,negative
Delta,9.66243E+17,Wed Feb 21 09:26:04 +0000 2018,RT @Delta: Pacific Daydream by @weezer  cleared for departure. Check out their latest hits in-flight for free on Delta Studio. https://t.coâ€_,63,0,en,,8.10551E+17,,,,neutral
Delta,9.66241E+17,Wed Feb 21 09:18:40 +0000 2018,RT @cokotoa: a350 de @Delta  in NRT #avgeek https://t.co/ufuQxOmtVE,7,0,en,,8.32992E+17,,,,neutral
Delta,9.6624E+17,Wed Feb 21 09:14:57 +0000 2018,@DeltaAssist @Delta thanks for losing our kidsâ€™ stroller and almost missing our connection to JFK... and not responâ€_ https://t.co/dBoRFbwCtf,0,0,en,,14268878,NL,Haarlemmermeer  Nederland,city,negative
Delta,9.6624E+17,Wed Feb 21 09:13:55 +0000 2018,#WatchYourself.....@emirates âœˆï¸è cautions @American  @Delta  and @United that breaking the #OpenSkies will be at tâ€_ https://t.co/d3ieDLVFVm,0,0,en,,141512948,,,,negative
Delta,9.66239E+17,Wed Feb 21 09:12:33 +0000 2018,And here we have a @Delta 717 put to bed here at @DENAirport. #AvGeek https://t.co/oYQdYAlg11,0,2,en,,14885322,,,,neutral
Delta,9.66235E+17,Wed Feb 21 08:56:52 +0000 2018,Shouldâ€™ve flown @Delta ,0,1,en,9.66232E+17,7.98482E+17,,,,negative
Delta,9.66232E+17,Wed Feb 21 08:43:04 +0000 2018,Had the worst ending to an otherwise perfect Hawaiian vacation thanks to @Delta airlines. Multiple canceled flightsâ€_ https://t.co/Ue5kNJ7u6P,0,1,en,,322747604,,,,negative
Delta,9.66225E+17,Wed Feb 21 08:17:42 +0000 2018,@Delta  I want to be this instead of Diamond Medallion.   @DeltaAssist #deltaairlines #Delta @twbutts https://t.co/50Xot5VJnU,0,0,en,,23676236,,,,neutral
Delta,9.66225E+17,Wed Feb 21 08:14:17 +0000 2018,RT @jefftutton: Reasons I hate flying @Delta and will think again when booking my next flight. 1) Couldnâ€™t hold my connection 5 minutes = aâ€_,1,0,en,,603724501,,,,negative
Delta,9.66224E+17,Wed Feb 21 08:12:18 +0000 2018,@GovMikeHuckabee @Appleknocker18 @Delta Hope you had a safe flight home...,0,0,en,9.65867E+17,7.85316E+17,,,,positive
Delta,9.66224E+17,Wed Feb 21 08:11:20 +0000 2018,"RT @GovMikeHuckabee: @Appleknocker18 FYI  bot-brain  I'm on an international @Delta flight that has ""weefee.""  Normally don't respond to ppâ€_",3,0,en,,7.85316E+17,,,,neutral
Delta,9.66222E+17,Wed Feb 21 08:03:24 +0000 2018,RT @somdPilot: Approaching Incheon with a pretty @Delta A350 wing in view.  #AvGeek https://t.co/ydSCaR69Ek,1,0,en,,31361009,,,,positive
Delta,9.66222E+17,Wed Feb 21 08:02:46 +0000 2018,@TyeBurke @Delta Tye itâ€™s very obvious u damaged this urself,0,0,en,9.66155E+17,952901149,,,,negative
Delta,9.66221E+17,Wed Feb 21 07:59:09 +0000 2018,@LandonMark1 @Delta U should of just rented a car then ,0,0,en,9.66201E+17,952901149,,,,negative
Delta,9.6622E+17,Wed Feb 21 07:57:54 +0000 2018,@pedens @ATLairport @Qantas @Delta What the hell does this have to do with Wakanda? ,0,1,en,9.659E+17,37443243,,,,negative
Delta,9.6622E+17,Wed Feb 21 07:55:17 +0000 2018,@dhballin24 @Delta I did. You get my happy birthday email?!?!,0,1,en,9.66219E+17,357249584,US,Los Angeles  CA,city,positive
Delta,9.6622E+17,Wed Feb 21 07:54:38 +0000 2018,OMG @Delta changed their eons old â€œchicken or pastaâ€ù menu policy. I thought I would never see this in my lifetime!,0,3,en,,14431692,,,,negative
Delta,9.66219E+17,Wed Feb 21 07:52:58 +0000 2018,@Xenoglyphs @Delta Call it in,0,1,en,9.66215E+17,29362371,,,,negative
Delta,9.66218E+17,Wed Feb 21 07:49:27 +0000 2018,Smh .@Delta don't lie to your customers that there's no overhead space. Flight DL2082,0,2,en,,216220116,,,,negative
Delta,9.66216E+17,Wed Feb 21 07:41:53 +0000 2018,Approaching Incheon with a pretty @Delta A350 wing in view.  #AvGeek https://t.co/ydSCaR69Ek,1,16,en,,1365586213,,,,positive
Delta,9.66215E+17,Wed Feb 21 07:38:03 +0000 2018,Dear @Delta how do I change a flight that I just booked for the wrong date?,0,1,en,,357249584,US,Los Angeles  CA,city,negative
Delta,9.66215E+17,Wed Feb 21 07:36:22 +0000 2018,Reasons I hate flying @Delta and will think again when booking my next flight. 1) Couldnâ€™t hold my connection 5 minâ€_ https://t.co/BM2v0N4DZU,1,1,en,,2361938300,,,,negative
Delta,9.66215E+17,Wed Feb 21 07:35:12 +0000 2018,@Delta currently sitting on the ground in Phoenix for 20 min at 12:30 am - because plane at gate?! Itâ€™s midnight. Nâ€_ https://t.co/mDVaCmHmvT,0,0,en,,27965755,,,,negative
Delta,9.66215E+17,Wed Feb 21 07:34:55 +0000 2018,This is what @Delta passengers get.....This is what you do to Passengers.  #DELTASUCKS https://t.co/hCb0fy0mZW,0,0,en,,1849651476,,,,negative
Delta,9.66214E+17,Wed Feb 21 07:33:48 +0000 2018,After almost 24 hrs this is what #deltasucks @delta gives folks for food. Oh never mind we had to buy it Delta didnâ€_ https://t.co/FWaoDnxewP,0,0,en,,1849651476,,,,negative
Delta,9.66214E+17,Wed Feb 21 07:30:55 +0000 2018,@Delta My boyfriend just booked a flight to visit me for my birthday  but picked the wrong day by accident. It's aâ€_ https://t.co/pG5J8pY1Ip,0,1,en,,3142751275,,,,neutral
Delta,9.66209E+17,Wed Feb 21 07:12:36 +0000 2018,@GwynethJones @Delta @ASTEConnect #ASTE is the best!  So glad you had a good time in AK and made it home safe.,0,0,en,9.66126E+17,9.18951E+17,,,,positive
Delta,9.66207E+17,Wed Feb 21 07:05:07 +0000 2018,@Delta I did. Thanks. Just got my luggage. Three and a half hours after de-planed. With a hole in it and a wheel missing. #delta,0,0,en,9.66169E+17,164116480,,,,negative
Delta,9.66206E+17,Wed Feb 21 07:01:39 +0000 2018,RT @cokotoa: a350 de @Delta  in NRT #avgeek https://t.co/ufuQxOmtVE,7,0,en,,8.75637E+17,,,,neutral
Delta,9.66206E+17,Wed Feb 21 07:00:55 +0000 2018,RT @cokotoa: a350 de @Delta  in NRT #avgeek https://t.co/ufuQxOmtVE,7,0,en,,4923952805,,,,neutral
Delta,9.66205E+17,Wed Feb 21 06:57:44 +0000 2018,@Delta just sent something to customer complaints and been told it may take 30 days to reply! Trying to book my fliâ€_ https://t.co/5nW0h78WZ1,0,1,en,,330881416,,,,negative
Delta,9.66205E+17,Wed Feb 21 06:54:57 +0000 2018,First time flying with @Delta .... diverted! Was hoping to be in Ottawa tonight and for work tomorrow morning  nopeâ€_ https://t.co/t6ez42fWUx,0,0,en,,407211514,,,,neutral
Delta,9.66204E+17,Wed Feb 21 06:54:14 +0000 2018,RT @Zachoerman: @Delta thank you for ruining my Fathers and soon to be step moms wedding. Leaving 4 people behind in Kansas City @RedXtremeâ€_,1,0,en,,1849651476,,,,negative
Delta,9.66204E+17,Wed Feb 21 06:53:24 +0000 2018,@Delta thank you for ruining my Fathers and soon to be step moms wedding. Leaving 4 people behind in Kansas City @RedXtreme #deltasucks,1,2,en,,861292608,MX,Solidaridad  Quintana Roo,city,negative
Delta,9.66204E+17,Wed Feb 21 06:52:45 +0000 2018,@Delta 3/1 They asked me to re book my flight or wait till 6pm. I should leave for Nashville I have emergency someone help me @DeltaAssist,0,0,en,,955860715,,,,negative
Delta,9.66204E+17,Wed Feb 21 06:52:29 +0000 2018,RT @chiefsdiva69: @Delta Wow  I just saw how you wrecked a friends wedding plans. You left 4 passengers stranded at MCI that were supposedâ€_,1,0,en,,1849651476,,,,neutral
Delta,9.66203E+17,Wed Feb 21 06:47:15 +0000 2018,@karlatravels @Delta Itâ€™s so upsetting that everyone went through that. Delta can expect to from a lot of parents oâ€_ https://t.co/DNYPWa24GU,0,1,en,9.65269E+17,31030849,,,,negative
Delta,9.66202E+17,Wed Feb 21 06:46:26 +0000 2018,@Delta Why is the shopping cart/payment system on your website trash?,0,0,en,,49552811,,,,negative
Delta,9.66202E+17,Wed Feb 21 06:44:29 +0000 2018,2/1 came back asking for my bag. She said I am sorry I'm leaving. r u guys serious ? I asked another lady she said u can't get urbag @Delta,0,1,en,,955860715,,,,negative
Delta,9.66201E+17,Wed Feb 21 06:42:32 +0000 2018,@Delta I am in front of a lady in lost and found asking about my bag she asked me to cancel my flight if i want my bag now. I did and   1/1,0,0,en,,955860715,,,,negative
Delta,9.66201E+17,Wed Feb 21 06:40:41 +0000 2018,RT @omgAdamSaleh: We got kicked out of a @Delta airplane because I spoke Arabic to my mom on the phone and with my friend slim... WTFFFFFFFâ€_,790706,0,en,,790984327,,,,negative
Delta,9.662E+17,Wed Feb 21 06:35:25 +0000 2018,a350 de @Delta  in NRT #avgeek https://t.co/ufuQxOmtVE,7,29,en,,284027677,,,,neutral
Delta,9.66199E+17,Wed Feb 21 06:32:45 +0000 2018,I have always had a huge crush on Donald Oâ€™Connor  excellent film selections @Delta https://t.co/NMbp0DlUmA,0,6,en,,48050393,,,,positive
Delta,9.66199E+17,Wed Feb 21 06:31:41 +0000 2018,Why can't I get a callback from @Delta ...,0,0,en,,158440686,,,,negative
Delta,9.66199E+17,Wed Feb 21 06:31:13 +0000 2018,@Delta youâ€™ve given yourself such a bad rep for customer service and I understand why now. Beyond disappointed,0,1,en,,273686560,,,,negative
Delta,9.66198E+17,Wed Feb 21 06:27:10 +0000 2018,RT @yungmanal: I am so disgusted with this service  no invite or anything @Delta https://t.co/oIIxoEQhQI,2,0,en,,7.4951E+17,,,,negative
Delta,9.66196E+17,Wed Feb 21 06:21:40 +0000 2018,@Delta Thanks,0,0,en,9.66186E+17,2955599240,,,,positive
Delta,9.66195E+17,Wed Feb 21 06:16:17 +0000 2018,@Delta your money grabs continues.... Charge me $75 to change to later flight same day  same fare when seats are avâ€_ https://t.co/dPw5X2Q51D,0,0,en,,3017791647,,,,negative
Delta,9.66194E+17,Wed Feb 21 06:13:11 +0000 2018,@Delta So our plane has been delayed for over an hour. We are now onto our fourth aircraft in a different terminal.â€_ https://t.co/csVtPP719J,0,1,en,,325980035,,,,negative
Delta,9.66194E+17,Wed Feb 21 06:12:50 +0000 2018,@ColleenDoran @Delta They managed to change my flight due to a family emergency two weeks ago and get me where I neâ€_ https://t.co/KAVEjgKgdn,0,2,en,9.66185E+17,280827956,,,,negative
Delta,9.66193E+17,Wed Feb 21 06:09:25 +0000 2018,@delta - you have generated major bad will and negative brand image with your performance in Kansas City today - flight #2165 fail,0,2,en,,16344407,,,,negative
Delta,9.66193E+17,Wed Feb 21 06:08:30 +0000 2018,@Delta why do the lounges shut all the fun stuff down an hour before they close :(,0,0,en,,9.50628E+17,,,,negative
Delta,9.66193E+17,Wed Feb 21 06:08:10 +0000 2018,I will forever be thankful for Abby from @Delta for getting me on an earlier flight so I can spend Easter with my family!,0,3,en,,56139992,,,,positive
Delta,9.66192E+17,Wed Feb 21 06:06:51 +0000 2018,@DeltaAssist @Delta thank you for the ride from terminal 4 to 2 at LAX!  Exceptional customer service https://t.co/hgU3U2fW0D,0,0,en,,3433245467,,,,positive
Delta,9.66192E+17,Wed Feb 21 06:06:27 +0000 2018,RT @officialshoji: @Delta @puppetsucks baited,1,0,en,,2612234822,,,,neutral
Delta,9.66192E+17,Wed Feb 21 06:06:11 +0000 2018,@Delta So our plane has been delayed for over an hour. We are no into our fourth aircraft in a different terminal.â€_ https://t.co/9zznhrrTPw,0,0,en,9.65799E+17,325980035,,,,negative
Delta,9.66192E+17,Wed Feb 21 06:03:12 +0000 2018,@Delta you have no flights after 12 and u don't give my baggage ? Guys I need to  go I have emergency.. give me my bag guys,0,0,en,,955860715,,,,negative
Delta,9.66191E+17,Wed Feb 21 05:59:47 +0000 2018,@Delta I need your help! My mom was booking a flight through the Cedar Rapids  Iowa airport with you. She had givenâ€_ https://t.co/bZbH89QsdR,0,0,en,,273686560,,,,neutral
Delta,9.6619E+17,Wed Feb 21 05:57:53 +0000 2018,@Delta so you can reply back to someone that tweeted 5 minutes ago but you canâ€™t answer someone thatâ€™s been waitingâ€_ https://t.co/tKyZPMhoxn,0,0,en,,273686560,,,,negative
Delta,9.6619E+17,Wed Feb 21 05:57:29 +0000 2018,@GwynethJones @Delta @ASTEConnect Thank you for all the precious sharing. It has been great having you here!  I reâ€_ https://t.co/s1kDnhLx0H,0,0,en,9.66126E+17,117895708,,,,positive
Delta,9.66189E+17,Wed Feb 21 05:53:43 +0000 2018,@Delta My next flight with Delta was today. 1 hour delay from Vegas to Atlanta for no reason. Therefore  I have misâ€_ https://t.co/nNACeP9bz2,0,0,en,9.64469E+17,384479255,,,,negative
Delta,9.66188E+17,Wed Feb 21 05:50:35 +0000 2018,@curtandrewsjr @Delta Great seeing you at our last gig Curt always!!!! See you really soon,0,1,en,9.6609E+17,88070311,,,,neutral
Delta,9.66188E+17,Wed Feb 21 05:48:12 +0000 2018,@Delta having the worlds worst experience with you guys trying to book a flight. So close to taking my business elsewhere!,0,1,en,,273686560,,,,negative
Delta,9.66188E+17,Wed Feb 21 05:47:12 +0000 2018,@Delta and yâ€™all still canâ€™t find my bag ???? https://t.co/ZBUzf2bicM,0,0,en,,4406700015,,,,negative
Delta,9.66187E+17,Wed Feb 21 05:47:03 +0000 2018,@ColleenDoran @Delta Lucky you  once in a trip to Brazil a crew lady on Delta wanted to take me out if my seat to aâ€_ https://t.co/7kEvVWTSMk,0,0,en,9.66185E+17,20794101,US,Manhattan  NY,city,positive
